source,date,author,url,pick,team,player,position,school,conference,draft-id
CBS,2024-02-09,Tom Fornelli,https://www.nflmockdraftdatabase.com/mock-drafts/2024/cbs-2024-tom-fornelli?date=2024-02-09,12,tennessee-titans,Terrion Arnold,CB,Alabama,SEC,CBS-12-Tom Fornelli
CBS,2024-02-09,Tom Fornelli,https://www.nflmockdraftdatabase.com/mock-drafts/2024/cbs-2024-tom-fornelli?date=2024-02-09,13,las-vegas-raiders,Cooper DeJean,CB,Iowa,Big Ten,CBS-12-Tom Fornelli
CBS,2024-02-09,Tom Fornelli,https://www.nflmockdraftdatabase.com/mock-drafts/2024/cbs-2024-tom-fornelli?date=2024-02-09,14,new-orleans-saints,J.C. Latham,OT,Alabama,SEC,CBS-12-Tom Fornelli
CBS,2024-02-09,Tom Fornelli,https://www.nflmockdraftdatabase.com/mock-drafts/2024/cbs-2024-tom-fornelli?date=2024-02-09,15,indianapolis-colts,Nate Wiggins,CB,Clemson,ACC,CBS-12-Tom Fornelli
CBS,2024-02-09,Tom Fornelli,https://www.nflmockdraftdatabase.com/mock-drafts/2024/cbs-2024-tom-fornelli?date=2024-02-09,16,seattle-seahawks,Jer'Zhan Newton,DL,Illinois,Big Ten,CBS-12-Tom Fornelli
CBS,2024-02-09,Tom Fornelli,https://www.nflmockdraftdatabase.com/mock-drafts/2024/cbs-2024-tom-fornelli?date=2024-02-09,17,jacksonville-jaguars,Brian Thomas Jr.,WR,LSU,SEC,CBS-12-Tom Fornelli
CBS,2024-02-09,Tom Fornelli,https://www.nflmockdraftdatabase.com/mock-drafts/2024/cbs-2024-tom-fornelli?date=2024-02-09,18,cincinnati-bengals,Taliese Fuaga,OT,Oregon St.,Pac-12,CBS-12-Tom Fornelli
CBS,2024-02-09,Tom Fornelli,https://www.nflmockdraftdatabase.com/mock-drafts/2024/cbs-2024-tom-fornelli?date=2024-02-09,19,los-angeles-rams,Jared Verse,EDGE,Florida St.,ACC,CBS-12-Tom Fornelli
CBS,2024-02-09,Tom Fornelli,https://www.nflmockdraftdatabase.com/mock-drafts/2024/cbs-2024-tom-fornelli?date=2024-02-09,20,pittsburgh-steelers,Kool-Aid McKinstry,CB,Alabama,SEC,CBS-12-Tom Fornelli
CBS,2024-02-09,Tom Fornelli,https://www.nflmockdraftdatabase.com/mock-drafts/2024/cbs-2024-tom-fornelli?date=2024-02-09,21,miami-dolphins,Amarius Mims,OT,Georgia,SEC,CBS-12-Tom Fornelli
CBS,2024-02-09,Tom Fornelli,https://www.nflmockdraftdatabase.com/mock-drafts/2024/cbs-2024-tom-fornelli?date=2024-02-09,22,philadelphia-eagles,Quinyon Mitchell,CB,Toledo,MAC,CBS-12-Tom Fornelli
CBS,2024-02-09,Tom Fornelli,https://www.nflmockdraftdatabase.com/mock-drafts/2024/cbs-2024-tom-fornelli?date=2024-02-09,23,houston-texans,Laiatu Latu,EDGE,UCLA,Pac-12,CBS-12-Tom Fornelli
CBS,2024-02-09,Tom Fornelli,https://www.nflmockdraftdatabase.com/mock-drafts/2024/cbs-2024-tom-fornelli?date=2024-02-09,24,dallas-cowboys,Jordan Morgan,OT,Arizona,Pac-12,CBS-12-Tom Fornelli
CBS,2024-02-09,Tom Fornelli,https://www.nflmockdraftdatabase.com/mock-drafts/2024/cbs-2024-tom-fornelli?date=2024-02-09,25,green-bay-packers,Kamari Lassiter,CB,Georgia,SEC,CBS-12-Tom Fornelli
CBS,2024-02-09,Tom Fornelli,https://www.nflmockdraftdatabase.com/mock-drafts/2024/cbs-2024-tom-fornelli?date=2024-02-09,26,tampa-bay-buccaneers,Demeioun Robinson,EDGE,Penn St.,Big Ten,CBS-12-Tom Fornelli
CBS,2024-02-09,Tom Fornelli,https://www.nflmockdraftdatabase.com/mock-drafts/2024/cbs-2024-tom-fornelli?date=2024-02-09,27,arizona-cardinals,Chris Braswell,EDGE,Alabama,SEC,CBS-12-Tom Fornelli
CBS,2024-02-09,Tom Fornelli,https://www.nflmockdraftdatabase.com/mock-drafts/2024/cbs-2024-tom-fornelli?date=2024-02-09,28,buffalo-bills,Xavier Legette,WR,South Carolina,SEC,CBS-12-Tom Fornelli
CBS,2024-02-09,Tom Fornelli,https://www.nflmockdraftdatabase.com/mock-drafts/2024/cbs-2024-tom-fornelli?date=2024-02-09,29,detroit-lions,T.J. Tampa,CB,Iowa St.,Big 12,CBS-12-Tom Fornelli
CBS,2024-02-09,Tom Fornelli,https://www.nflmockdraftdatabase.com/mock-drafts/2024/cbs-2024-tom-fornelli?date=2024-02-09,30,baltimore-ravens,Byron Murphy,DL,Texas,Big 12,CBS-12-Tom Fornelli
CBS,2024-02-09,Tom Fornelli,https://www.nflmockdraftdatabase.com/mock-drafts/2024/cbs-2024-tom-fornelli?date=2024-02-09,31,kansas-city-chiefs,Troy Franklin,WR,Oregon,Pac-12,CBS-12-Tom Fornelli
CBS,2024-02-09,Tom Fornelli,https://www.nflmockdraftdatabase.com/mock-drafts/2024/cbs-2024-tom-fornelli?date=2024-02-09,32,san-francisco-49ers,Ennis Rakestraw Jr.,CB,Missouri,SEC,CBS-12-Tom Fornelli
College Sports Wire,2024-02-09,Ryan Roberts,https://www.nflmockdraftdatabase.com/mock-drafts/2024/college-sports-wire-2024-ryan-roberts?date=2024-02-09,1,chicago-bears,Caleb Williams,QB,USC,Pac-12,College Sports Wire-2-Ryan Roberts
College Sports Wire,2024-02-09,Ryan Roberts,https://www.nflmockdraftdatabase.com/mock-drafts/2024/college-sports-wire-2024-ryan-roberts?date=2024-02-09,2,washington-commanders,Jayden Daniels,QB,LSU,SEC,College Sports Wire-2-Ryan Roberts
College Sports Wire,2024-02-09,Ryan Roberts,https://www.nflmockdraftdatabase.com/mock-drafts/2024/college-sports-wire-2024-ryan-roberts?date=2024-02-09,3,new-england-patriots,Drake Maye,QB,North Carolina,ACC,College Sports Wire-2-Ryan Roberts
College Sports Wire,2024-02-09,Ryan Roberts,https://www.nflmockdraftdatabase.com/mock-drafts/2024/college-sports-wire-2024-ryan-roberts?date=2024-02-09,4,arizona-cardinals,Marvin Harrison Jr.,WR,Ohio St.,Big Ten,College Sports Wire-2-Ryan Roberts
College Sports Wire,2024-02-09,Ryan Roberts,https://www.nflmockdraftdatabase.com/mock-drafts/2024/college-sports-wire-2024-ryan-roberts?date=2024-02-09,5,los-angeles-chargers,Brock Bowers,TE,Georgia,SEC,College Sports Wire-2-Ryan Roberts
College Sports Wire,2024-02-09,Ryan Roberts,https://www.nflmockdraftdatabase.com/mock-drafts/2024/college-sports-wire-2024-ryan-roberts?date=2024-02-09,6,new-york-giants,Malik Nabers,WR,LSU,SEC,College Sports Wire-2-Ryan Roberts
College Sports Wire,2024-02-09,Ryan Roberts,https://www.nflmockdraftdatabase.com/mock-drafts/2024/college-sports-wire-2024-ryan-roberts?date=2024-02-09,7,tennessee-titans,Joe Alt,OT,Notre Dame,FBS Independent,College Sports Wire-2-Ryan Roberts
College Sports Wire,2024-02-09,Ryan Roberts,https://www.nflmockdraftdatabase.com/mock-drafts/2024/college-sports-wire-2024-ryan-roberts?date=2024-02-09,8,atlanta-falcons,Jared Verse,EDGE,Florida St.,ACC,College Sports Wire-2-Ryan Roberts
College Sports Wire,2024-02-09,Ryan Roberts,https://www.nflmockdraftdatabase.com/mock-drafts/2024/college-sports-wire-2024-ryan-roberts?date=2024-02-09,9,chicago-bears,Keon Coleman,WR,Florida St.,ACC,College Sports Wire-2-Ryan Roberts
College Sports Wire,2024-02-09,Ryan Roberts,https://www.nflmockdraftdatabase.com/mock-drafts/2024/college-sports-wire-2024-ryan-roberts?date=2024-02-09,10,new-york-jets,Olumuyiwa Fashanu,OT,Penn St.,Big Ten,College Sports Wire-2-Ryan Roberts
College Sports Wire,2024-02-09,Ryan Roberts,https://www.nflmockdraftdatabase.com/mock-drafts/2024/college-sports-wire-2024-ryan-roberts?date=2024-02-09,11,minnesota-vikings,Nate Wiggins,CB,Clemson,ACC,College Sports Wire-2-Ryan Roberts
College Sports Wire,2024-02-09,Ryan Roberts,https://www.nflmockdraftdatabase.com/mock-drafts/2024/college-sports-wire-2024-ryan-roberts?date=2024-02-09,12,denver-broncos,Bo Nix,QB,Oregon,Pac-12,College Sports Wire-2-Ryan Roberts
College Sports Wire,2024-02-09,Ryan Roberts,https://www.nflmockdraftdatabase.com/mock-drafts/2024/college-sports-wire-2024-ryan-roberts?date=2024-02-09,13,las-vegas-raiders,Taliese Fuaga,OT,Oregon St.,Pac-12,College Sports Wire-2-Ryan Roberts
College Sports Wire,2024-02-09,Ryan Roberts,https://www.nflmockdraftdatabase.com/mock-drafts/2024/college-sports-wire-2024-ryan-roberts?date=2024-02-09,14,new-orleans-saints,Amarius Mims,OT,Georgia,SEC,College Sports Wire-2-Ryan Roberts
College Sports Wire,2024-02-09,Ryan Roberts,https://www.nflmockdraftdatabase.com/mock-drafts/2024/college-sports-wire-2024-ryan-roberts?date=2024-02-09,15,indianapolis-colts,Rome Odunze,WR,Washington,Pac-12,College Sports Wire-2-Ryan Roberts
College Sports Wire,2024-02-09,Ryan Roberts,https://www.nflmockdraftdatabase.com/mock-drafts/2024/college-sports-wire-2024-ryan-roberts?date=2024-02-09,16,seattle-seahawks,Dallas Turner,EDGE,Alabama,SEC,College Sports Wire-2-Ryan Roberts
College Sports Wire,2024-02-09,Ryan Roberts,https://www.nflmockdraftdatabase.com/mock-drafts/2024/college-sports-wire-2024-ryan-roberts?date=2024-02-09,17,jacksonville-jaguars,Brian Thomas Jr.,WR,LSU,SEC,College Sports Wire-2-Ryan Roberts
College Sports Wire,2024-02-09,Ryan Roberts,https://www.nflmockdraftdatabase.com/mock-drafts/2024/college-sports-wire-2024-ryan-roberts?date=2024-02-09,18,cincinnati-bengals,Jer'Zhan Newton,DL,Illinois,Big Ten,College Sports Wire-2-Ryan Roberts
College Sports Wire,2024-02-09,Ryan Roberts,https://www.nflmockdraftdatabase.com/mock-drafts/2024/college-sports-wire-2024-ryan-roberts?date=2024-02-09,19,los-angeles-rams,Cooper DeJean,CB,Iowa,Big Ten,College Sports Wire-2-Ryan Roberts
College Sports Wire,2024-02-09,Ryan Roberts,https://www.nflmockdraftdatabase.com/mock-drafts/2024/college-sports-wire-2024-ryan-roberts?date=2024-02-09,20,pittsburgh-steelers,J.C. Latham,OT,Alabama,SEC,College Sports Wire-2-Ryan Roberts
College Sports Wire,2024-02-09,Ryan Roberts,https://www.nflmockdraftdatabase.com/mock-drafts/2024/college-sports-wire-2024-ryan-roberts?date=2024-02-09,21,miami-dolphins,Laiatu Latu,EDGE,UCLA,Pac-12,College Sports Wire-2-Ryan Roberts
College Sports Wire,2024-02-09,Ryan Roberts,https://www.nflmockdraftdatabase.com/mock-drafts/2024/college-sports-wire-2024-ryan-roberts?date=2024-02-09,22,philadelphia-eagles,Terrion Arnold,CB,Alabama,SEC,College Sports Wire-2-Ryan Roberts
College Sports Wire,2024-02-09,Ryan Roberts,https://www.nflmockdraftdatabase.com/mock-drafts/2024/college-sports-wire-2024-ryan-roberts?date=2024-02-09,23,houston-texans,Bralen Trice,EDGE,Washington,Pac-12,College Sports Wire-2-Ryan Roberts
College Sports Wire,2024-02-09,Ryan Roberts,https://www.nflmockdraftdatabase.com/mock-drafts/2024/college-sports-wire-2024-ryan-roberts?date=2024-02-09,24,dallas-cowboys,Troy Fautanu,OT,Washington,Pac-12,College Sports Wire-2-Ryan Roberts
College Sports Wire,2024-02-09,Ryan Roberts,https://www.nflmockdraftdatabase.com/mock-drafts/2024/college-sports-wire-2024-ryan-roberts?date=2024-02-09,25,green-bay-packers,Tyler Guyton,OT,Oklahoma,Big 12,College Sports Wire-2-Ryan Roberts
College Sports Wire,2024-02-09,Ryan Roberts,https://www.nflmockdraftdatabase.com/mock-drafts/2024/college-sports-wire-2024-ryan-roberts?date=2024-02-09,26,tampa-bay-buccaneers,Jackson Powers-Johnson,IOL,Oregon,Pac-12,College Sports Wire-2-Ryan Roberts
College Sports Wire,2024-02-09,Ryan Roberts,https://www.nflmockdraftdatabase.com/mock-drafts/2024/college-sports-wire-2024-ryan-roberts?date=2024-02-09,27,arizona-cardinals,Quinyon Mitchell,CB,Toledo,MAC,College Sports Wire-2-Ryan Roberts
College Sports Wire,2024-02-09,Ryan Roberts,https://www.nflmockdraftdatabase.com/mock-drafts/2024/college-sports-wire-2024-ryan-roberts?date=2024-02-09,28,buffalo-bills,Adonai Mitchell,WR,Texas,Big 12,College Sports Wire-2-Ryan Roberts
College Sports Wire,2024-02-09,Ryan Roberts,https://www.nflmockdraftdatabase.com/mock-drafts/2024/college-sports-wire-2024-ryan-roberts?date=2024-02-09,29,detroit-lions,Darius Robinson,EDGE,Missouri,SEC,College Sports Wire-2-Ryan Roberts
College Sports Wire,2024-02-09,Ryan Roberts,https://www.nflmockdraftdatabase.com/mock-drafts/2024/college-sports-wire-2024-ryan-roberts?date=2024-02-09,30,baltimore-ravens,Ja'Lynn Polk,WR,Washington,Pac-12,College Sports Wire-2-Ryan Roberts
College Sports Wire,2024-02-09,Ryan Roberts,https://www.nflmockdraftdatabase.com/mock-drafts/2024/college-sports-wire-2024-ryan-roberts?date=2024-02-09,31,kansas-city-chiefs,Ladd McConkey,WR,Georgia,SEC,College Sports Wire-2-Ryan Roberts
College Sports Wire,2024-02-09,Ryan Roberts,https://www.nflmockdraftdatabase.com/mock-drafts/2024/college-sports-wire-2024-ryan-roberts?date=2024-02-09,32,san-francisco-49ers,Kool-Aid McKinstry,CB,Alabama,SEC,College Sports Wire-2-Ryan Roberts
Fantasy Six Pack,2024-02-09,Jon Witt,https://www.nflmockdraftdatabase.com/mock-drafts/2024/fantasy-six-pack-2024-jon-witt?date=2024-02-09,1,chicago-bears,Caleb Williams,QB,USC,Pac-12,Fantasy Six Pack-1-Jon Witt
Fantasy Six Pack,2024-02-09,Jon Witt,https://www.nflmockdraftdatabase.com/mock-drafts/2024/fantasy-six-pack-2024-jon-witt?date=2024-02-09,2,washington-commanders,Jayden Daniels,QB,LSU,SEC,Fantasy Six Pack-1-Jon Witt
Fantasy Six Pack,2024-02-09,Jon Witt,https://www.nflmockdraftdatabase.com/mock-drafts/2024/fantasy-six-pack-2024-jon-witt?date=2024-02-09,3,new-england-patriots,Drake Maye,QB,North Carolina,ACC,Fantasy Six Pack-1-Jon Witt
Fantasy Six Pack,2024-02-09,Jon Witt,https://www.nflmockdraftdatabase.com/mock-drafts/2024/fantasy-six-pack-2024-jon-witt?date=2024-02-09,4,arizona-cardinals,Marvin Harrison Jr.,WR,Ohio St.,Big Ten,Fantasy Six Pack-1-Jon Witt
Fantasy Six Pack,2024-02-09,Jon Witt,https://www.nflmockdraftdatabase.com/mock-drafts/2024/fantasy-six-pack-2024-jon-witt?date=2024-02-09,5,los-angeles-chargers,Joe Alt,OT,Notre Dame,FBS Independent,Fantasy Six Pack-1-Jon Witt
Fantasy Six Pack,2024-02-09,Jon Witt,https://www.nflmockdraftdatabase.com/mock-drafts/2024/fantasy-six-pack-2024-jon-witt?date=2024-02-09,6,new-york-giants,Malik Nabers,WR,LSU,SEC,Fantasy Six Pack-1-Jon Witt
Fantasy Six Pack,2024-02-09,Jon Witt,https://www.nflmockdraftdatabase.com/mock-drafts/2024/fantasy-six-pack-2024-jon-witt?date=2024-02-09,7,tennessee-titans,Olumuyiwa Fashanu,OT,Penn St.,Big Ten,Fantasy Six Pack-1-Jon Witt
Fantasy Six Pack,2024-02-09,Jon Witt,https://www.nflmockdraftdatabase.com/mock-drafts/2024/fantasy-six-pack-2024-jon-witt?date=2024-02-09,8,atlanta-falcons,Dallas Turner,EDGE,Alabama,SEC,Fantasy Six Pack-1-Jon Witt
Fantasy Six Pack,2024-02-09,Jon Witt,https://www.nflmockdraftdatabase.com/mock-drafts/2024/fantasy-six-pack-2024-jon-witt?date=2024-02-09,9,chicago-bears,Rome Odunze,WR,Washington,Pac-12,Fantasy Six Pack-1-Jon Witt
Fantasy Six Pack,2024-02-09,Jon Witt,https://www.nflmockdraftdatabase.com/mock-drafts/2024/fantasy-six-pack-2024-jon-witt?date=2024-02-09,10,new-york-jets,Taliese Fuaga,OT,Oregon St.,Pac-12,Fantasy Six Pack-1-Jon Witt
Fantasy Six Pack,2024-02-09,Jon Witt,https://www.nflmockdraftdatabase.com/mock-drafts/2024/fantasy-six-pack-2024-jon-witt?date=2024-02-09,11,minnesota-vikings,Jared Verse,EDGE,Florida St.,ACC,Fantasy Six Pack-1-Jon Witt
Fantasy Six Pack,2024-02-09,Jon Witt,https://www.nflmockdraftdatabase.com/mock-drafts/2024/fantasy-six-pack-2024-jon-witt?date=2024-02-09,12,denver-broncos,Laiatu Latu,EDGE,UCLA,Pac-12,Fantasy Six Pack-1-Jon Witt
Fantasy Six Pack,2024-02-09,Jon Witt,https://www.nflmockdraftdatabase.com/mock-drafts/2024/fantasy-six-pack-2024-jon-witt?date=2024-02-09,13,las-vegas-raiders,Michael Penix Jr.,QB,Washington,Pac-12,Fantasy Six Pack-1-Jon Witt
Fantasy Six Pack,2024-02-09,Jon Witt,https://www.nflmockdraftdatabase.com/mock-drafts/2024/fantasy-six-pack-2024-jon-witt?date=2024-02-09,14,new-orleans-saints,Brock Bowers,TE,Georgia,SEC,Fantasy Six Pack-1-Jon Witt
Fantasy Six Pack,2024-02-09,Jon Witt,https://www.nflmockdraftdatabase.com/mock-drafts/2024/fantasy-six-pack-2024-jon-witt?date=2024-02-09,15,indianapolis-colts,Terrion Arnold,CB,Alabama,SEC,Fantasy Six Pack-1-Jon Witt
Fantasy Six Pack,2024-02-09,Jon Witt,https://www.nflmockdraftdatabase.com/mock-drafts/2024/fantasy-six-pack-2024-jon-witt?date=2024-02-09,16,seattle-seahawks,Byron Murphy,DL,Texas,Big 12,Fantasy Six Pack-1-Jon Witt
Fantasy Six Pack,2024-02-09,Jon Witt,https://www.nflmockdraftdatabase.com/mock-drafts/2024/fantasy-six-pack-2024-jon-witt?date=2024-02-09,17,jacksonville-jaguars,Brian Thomas Jr.,WR,LSU,SEC,Fantasy Six Pack-1-Jon Witt
Fantasy Six Pack,2024-02-09,Jon Witt,https://www.nflmockdraftdatabase.com/mock-drafts/2024/fantasy-six-pack-2024-jon-witt?date=2024-02-09,18,cincinnati-bengals,J.C. Latham,OT,Alabama,SEC,Fantasy Six Pack-1-Jon Witt
Fantasy Six Pack,2024-02-09,Jon Witt,https://www.nflmockdraftdatabase.com/mock-drafts/2024/fantasy-six-pack-2024-jon-witt?date=2024-02-09,19,los-angeles-rams,Quinyon Mitchell,CB,Toledo,MAC,Fantasy Six Pack-1-Jon Witt
Fantasy Six Pack,2024-02-09,Jon Witt,https://www.nflmockdraftdatabase.com/mock-drafts/2024/fantasy-six-pack-2024-jon-witt?date=2024-02-09,20,pittsburgh-steelers,Cooper DeJean,CB,Iowa,Big Ten,Fantasy Six Pack-1-Jon Witt
Fantasy Six Pack,2024-02-09,Jon Witt,https://www.nflmockdraftdatabase.com/mock-drafts/2024/fantasy-six-pack-2024-jon-witt?date=2024-02-09,21,miami-dolphins,Tyler Guyton,OT,Oklahoma,Big 12,Fantasy Six Pack-1-Jon Witt
Fantasy Six Pack,2024-02-09,Jon Witt,https://www.nflmockdraftdatabase.com/mock-drafts/2024/fantasy-six-pack-2024-jon-witt?date=2024-02-09,22,philadelphia-eagles,Troy Fautanu,OT,Washington,Pac-12,Fantasy Six Pack-1-Jon Witt
Fantasy Six Pack,2024-02-09,Jon Witt,https://www.nflmockdraftdatabase.com/mock-drafts/2024/fantasy-six-pack-2024-jon-witt?date=2024-02-09,23,houston-texans,Demeioun Robinson,EDGE,Penn St.,Big Ten,Fantasy Six Pack-1-Jon Witt
Fantasy Six Pack,2024-02-09,Jon Witt,https://www.nflmockdraftdatabase.com/mock-drafts/2024/fantasy-six-pack-2024-jon-witt?date=2024-02-09,24,dallas-cowboys,Graham Barton,IOL,Duke,ACC,Fantasy Six Pack-1-Jon Witt
Fantasy Six Pack,2024-02-09,Jon Witt,https://www.nflmockdraftdatabase.com/mock-drafts/2024/fantasy-six-pack-2024-jon-witt?date=2024-02-09,25,green-bay-packers,Kool-Aid McKinstry,CB,Alabama,SEC,Fantasy Six Pack-1-Jon Witt
Fantasy Six Pack,2024-02-09,Jon Witt,https://www.nflmockdraftdatabase.com/mock-drafts/2024/fantasy-six-pack-2024-jon-witt?date=2024-02-09,26,tampa-bay-buccaneers,Troy Franklin,WR,Oregon,Pac-12,Fantasy Six Pack-1-Jon Witt
Fantasy Six Pack,2024-02-09,Jon Witt,https://www.nflmockdraftdatabase.com/mock-drafts/2024/fantasy-six-pack-2024-jon-witt?date=2024-02-09,27,arizona-cardinals,Darius Robinson,EDGE,Missouri,SEC,Fantasy Six Pack-1-Jon Witt
Fantasy Six Pack,2024-02-09,Jon Witt,https://www.nflmockdraftdatabase.com/mock-drafts/2024/fantasy-six-pack-2024-jon-witt?date=2024-02-09,28,buffalo-bills,Keon Coleman,WR,Florida St.,ACC,Fantasy Six Pack-1-Jon Witt
Fantasy Six Pack,2024-02-09,Jon Witt,https://www.nflmockdraftdatabase.com/mock-drafts/2024/fantasy-six-pack-2024-jon-witt?date=2024-02-09,29,detroit-lions,Nate Wiggins,CB,Clemson,ACC,Fantasy Six Pack-1-Jon Witt
Fantasy Six Pack,2024-02-09,Jon Witt,https://www.nflmockdraftdatabase.com/mock-drafts/2024/fantasy-six-pack-2024-jon-witt?date=2024-02-09,30,baltimore-ravens,Bralen Trice,EDGE,Washington,Pac-12,Fantasy Six Pack-1-Jon Witt
Fantasy Six Pack,2024-02-09,Jon Witt,https://www.nflmockdraftdatabase.com/mock-drafts/2024/fantasy-six-pack-2024-jon-witt?date=2024-02-09,31,kansas-city-chiefs,Jer'Zhan Newton,DL,Illinois,Big Ten,Fantasy Six Pack-1-Jon Witt
Fantasy Six Pack,2024-02-09,Jon Witt,https://www.nflmockdraftdatabase.com/mock-drafts/2024/fantasy-six-pack-2024-jon-witt?date=2024-02-09,32,san-francisco-49ers,Christian Haynes,IOL,UConn,FBS Independent,Fantasy Six Pack-1-Jon Witt
Fantasy Six Pack,2024-02-09,Keith Lott,https://www.nflmockdraftdatabase.com/mock-drafts/2024/fantasy-six-pack-2024-keith-lott?date=2024-02-09,1,chicago-bears,Caleb Williams,QB,USC,Pac-12,Fantasy Six Pack-2-Keith Lott
Fantasy Six Pack,2024-02-09,Keith Lott,https://www.nflmockdraftdatabase.com/mock-drafts/2024/fantasy-six-pack-2024-keith-lott?date=2024-02-09,2,washington-commanders,Drake Maye,QB,North Carolina,ACC,Fantasy Six Pack-2-Keith Lott
Fantasy Six Pack,2024-02-09,Keith Lott,https://www.nflmockdraftdatabase.com/mock-drafts/2024/fantasy-six-pack-2024-keith-lott?date=2024-02-09,3,new-england-patriots,Joe Alt,OT,Notre Dame,FBS Independent,Fantasy Six Pack-2-Keith Lott
Fantasy Six Pack,2024-02-09,Keith Lott,https://www.nflmockdraftdatabase.com/mock-drafts/2024/fantasy-six-pack-2024-keith-lott?date=2024-02-09,4,arizona-cardinals,Marvin Harrison Jr.,WR,Ohio St.,Big Ten,Fantasy Six Pack-2-Keith Lott
Fantasy Six Pack,2024-02-09,Keith Lott,https://www.nflmockdraftdatabase.com/mock-drafts/2024/fantasy-six-pack-2024-keith-lott?date=2024-02-09,5,los-angeles-chargers,Olumuyiwa Fashanu,OT,Penn St.,Big Ten,Fantasy Six Pack-2-Keith Lott
Fantasy Six Pack,2024-02-09,Keith Lott,https://www.nflmockdraftdatabase.com/mock-drafts/2024/fantasy-six-pack-2024-keith-lott?date=2024-02-09,6,new-york-giants,Malik Nabers,WR,LSU,SEC,Fantasy Six Pack-2-Keith Lott
Fantasy Six Pack,2024-02-09,Keith Lott,https://www.nflmockdraftdatabase.com/mock-drafts/2024/fantasy-six-pack-2024-keith-lott?date=2024-02-09,7,tennessee-titans,Brock Bowers,TE,Georgia,SEC,Fantasy Six Pack-2-Keith Lott
Fantasy Six Pack,2024-02-09,Keith Lott,https://www.nflmockdraftdatabase.com/mock-drafts/2024/fantasy-six-pack-2024-keith-lott?date=2024-02-09,8,atlanta-falcons,Laiatu Latu,EDGE,UCLA,Pac-12,Fantasy Six Pack-2-Keith Lott
Fantasy Six Pack,2024-02-09,Keith Lott,https://www.nflmockdraftdatabase.com/mock-drafts/2024/fantasy-six-pack-2024-keith-lott?date=2024-02-09,9,chicago-bears,Rome Odunze,WR,Washington,Pac-12,Fantasy Six Pack-2-Keith Lott
Fantasy Six Pack,2024-02-09,Keith Lott,https://www.nflmockdraftdatabase.com/mock-drafts/2024/fantasy-six-pack-2024-keith-lott?date=2024-02-09,10,new-york-jets,Taliese Fuaga,OT,Oregon St.,Pac-12,Fantasy Six Pack-2-Keith Lott
Fantasy Six Pack,2024-02-09,Keith Lott,https://www.nflmockdraftdatabase.com/mock-drafts/2024/fantasy-six-pack-2024-keith-lott?date=2024-02-09,11,minnesota-vikings,Terrion Arnold,CB,Alabama,SEC,Fantasy Six Pack-2-Keith Lott
Fantasy Six Pack,2024-02-09,Keith Lott,https://www.nflmockdraftdatabase.com/mock-drafts/2024/fantasy-six-pack-2024-keith-lott?date=2024-02-09,12,denver-broncos,Jayden Daniels,QB,LSU,SEC,Fantasy Six Pack-2-Keith Lott
